feature,n_tracks,n_nonzero_tracks,n_zero_tracks,nonzero_share,mean_tfidf,std_tfidf,mean_nonzero_tfidf,median_nonzero_tfidf,max_tfidf,temporal_std,first_window_value,last_window_value,last_minus_first,absolute_last_minus_first,linear_trend,absolute_linear_trend
bottom,97883,1109,96774,0.011329852987750681,0.0015321182679142178,0.01880006559061565,0.13522843319950167,0.097414558281623,0.9633142679923182,0.0005402770322378087,0.0,0.0019924062898819513,0.0019924062898819513,0.0019924062898819513,1.3106351556070455e-05,1.3106351556070455e-05
bounc,97883,340,97543,0.003473534730239163,0.0006661971931542581,0.016942323574500255,0.19179229369858303,0.10806543551959165,0.9862977471367296,0.00030774009450652286,0.0011692904287636935,0.0010418117884853542,-0.00012747864027833934,0.00012747864027833934,9.501360235438202e-06,9.501360235438202e-06
bout,97883,2360,95523,0.024110417539307132,0.0026104095863065903,0.02330960474256443,0.10826894980357964,0.07209362511820111,0.8768626233768978,0.0014287545884203463,0.0011753858682392927,0.003632703124054815,0.0024573172558155225,0.0024573172558155225,-3.594559619985481e-05,3.594559619985481e-05
bow,97883,848,97035,0.008663404268361206,0.0013218422182205507,0.017963997860301437,0.15257769085622896,0.1172874778559158,0.8191742993672122,0.00038271024163564246,0.0,0.001331411171861252,0.001331411171861252,0.001331411171861252,1.811523234390382e-05,1.811523234390382e-05
box,97883,803,97080,0.008203671730535435,0.0010748035255196116,0.015489894001209321,0.13101493585110355,0.1031801124746256,0.915799004779259,0.0003694021469021672,0.0,0.0010726152816495419,0.0010726152816495419,0.0010726152816495419,1.3704693107255403e-05,1.3704693107255403e-05
boy,97883,6434,91449,0.06573153663046699,0.008177904848594734,0.045956928946926566,0.12441371779530594,0.0767993384825283,0.9584494010021763,0.0015661004678980863,0.006857254150102225,0.007944120578551471,0.0010868664284492463,0.0010868664284492463,-2.2064814732388655e-05,2.2064814732388655e-05
brain,97883,1991,95892,0.020340610729135806,0.002360256881853764,0.021034252353591472,0.11603667723078451,0.0910628206201119,0.7862315837940151,0.0010206502387669954,0.0,0.002593555233924948,0.002593555233924948,0.002593555233924948,1.4514238067995048e-05,1.4514238067995048e-05
brand,97883,908,96975,0.009276380985462235,0.0011929774265499952,0.015777791671652296,0.1286037548931643,0.0958710727552575,0.7091086445262454,0.00043048934218843865,0.0008755860105800639,0.001292903813663234,0.0004173178030831701,0.0004173178030831701,-8.62359231892206e-06,8.62359231892206e-06
brave,97883,762,97121,0.007784804307183066,0.001210506857655757,0.01735961728943348,0.1554961190917565,0.11537982840763361,0.9374190424584392,0.00036257461940962087,0.0,0.0013353725136667114,0.0013353725136667114,0.0013353725136667114,1.0352603433261103e-05,1.0352603433261103e-05
break,97883,11395,86488,0.11641449485610371,0.011121364451151004,0.04367123096420352,0.09553247183606965,0.066191114413291,0.9447750690663952,0.002103476709330687,0.009716770427448252,0.012382471455371634,0.002665701027923382,0.002665701027923382,0.00010626369050415007,0.00010626369050415007
breath,97883,6899,90984,0.07048210618799997,0.00770776054400511,0.03828651310842215,0.10935769319160055,0.078793832907553,0.9350109872697546,0.0030381197113037244,0.0002821984141838777,0.008935532527780423,0.008653334113596546,0.008653334113596546,0.00016905231578766755,0.00016905231578766755
breez,97883,934,96949,0.009542004229539347,0.001329353616649297,0.01632670338188414,0.1393159743666843,0.11104470803069624,0.7414789544606065,0.0006875632376511714,0.0042622069306371465,0.0012362343717410168,-0.00302597255889613,0.00302597255889613,-1.611844167594448e-05,1.611844167594448e-05
bridg,97883,987,96896,0.010083466996311923,0.0015340678706986142,0.019233901321204134,0.15213694568145125,0.1170485650936968,0.8328214797407257,0.00053363290713501,0.0,0.0015109595940009507,0.0015109595940009507,0.0015109595940009507,1.3573335513100438e-05,1.3573335513100438e-05
bright,97883,2642,95241,0.026991408109681966,0.003295358381498672,0.025144935531367287,0.122089161414169,0.0945545335003067,0.9829130627674266,0.0006238655271634338,0.00465213395901635,0.003384565976560599,-0.0012675679824557511,0.0012675679824557511,-2.3509431133841706e-05,2.3509431133841706e-05
bring,97883,6742,91141,0.06887815044491893,0.007528528863194316,0.03824257978920031,0.10930213448769642,0.07802403622623845,0.9730734519777317,0.0015121689073694378,0.00820404188918827,0.007302690652499638,-0.0009013512366886321,0.0009013512366886321,-6.626662016245011e-06,6.626662016245011e-06
broken,97883,2471,95412,0.025244424465944035,0.003113774655741722,0.02453669309399026,0.1233450443658304,0.0928553951947189,0.7883090544839967,0.0008148700011359206,0.0009841825367481003,0.0033647780985864503,0.0023805955618383503,0.0023805955618383503,4.458050745563455e-05,4.458050745563455e-05
brother,97883,2128,95755,0.02174024089984982,0.00278579609199023,0.02554504421095434,0.12814007465802618,0.09107879303055841,0.9683380702742084,0.0010781270293898847,0.0016389117200521538,0.002806949190601655,0.0011680374705495013,0.0011680374705495013,-2.3178874567923013e-05,2.3178874567923013e-05
build,97883,3068,94815,0.03134354280109927,0.0038669921873546766,0.02848519797816567,0.12337444467889107,0.0892490662758097,0.8285950248106169,0.0009370406520604908,0.0010067882672596424,0.004423991635079817,0.003417203367820175,0.003417203367820175,3.520498020348804e-05,3.520498020348804e-05
bullet,97883,879,97004,0.008980108905530072,0.0013138818645412758,0.018563099067934217,0.14631023725471412,0.1055490037169135,0.8937608028520172,0.00039706717952328494,0.0013525119467360648,0.0015494786778331518,0.00019696673109708697,0.00019696673109708697,1.186685930168664e-05,1.186685930168664e-05
buri,97883,1569,96314,0.016029341152191904,0.002324261625659343,0.023088681885616896,0.14500044659299774,0.1119253244476451,0.8996952722075349,0.0007912356844986851,0.0006980554877553009,0.002596867325706738,0.0018988118379514372,0.0018988118379514372,3.5755497933058466e-05,3.5755497933058466e-05
burn,97883,7820,90063,0.07989129879550075,0.009448444846269747,0.04476065556673939,0.11826625663522017,0.0829588111595056,0.9804695209830292,0.002626593915243052,0.003952017940016354,0.009975027640417473,0.006023009700401119,0.006023009700401119,0.0001290420659266896,0.0001290420659266896
busi,97883,1307,96576,0.013352676154184076,0.0015526435904984956,0.01872437878952474,0.11627958115437202,0.0806683406968172,0.8721618486289949,0.00045932653221609723,0.0003014207477881144,0.001897260725002012,0.0015958399772138976,0.0015958399772138976,7.406564252467778e-06,7.406564252467778e-06
buy,97883,2505,95378,0.02559177793896795,0.002725416396612841,0.022313991786272462,0.10649578169646895,0.0806387377941766,0.9177276394239764,0.0009295795640782125,0.0031041017663761016,0.0027226373131098926,-0.00038146445326620905,0.00038146445326620905,-3.866038971264518e-05,3.866038971264518e-05
bye,97883,423,97460,0.004321485855562253,0.0012554883366651328,0.02503990568604678,0.2905223755503385,0.1993909359315884,0.979280904169974,0.0005069671973141857,0.0004121820594918443,0.0014903060836595644,0.00107812402416772,0.00107812402416772,-1.2844150006488375e-06,1.2844150006488375e-06
call,97883,12138,85745,0.12400518986953812,0.012291169032060095,0.04800781420393415,0.09911818243245496,0.0669184178050055,1.0,0.0015428778111375666,0.008879817072635302,0.013525748611044637,0.004645931538409335,0.004645931538409335,4.7899949359428856e-05,4.7899949359428856e-05
calm,97883,1319,96564,0.013475271497604283,0.002010694056395584,0.022104258835400247,0.14921362116919554,0.1168257255483109,0.9426323637028344,0.0005892313785306398,0.00032014193265351775,0.00227522129546974,0.001955079362816222,0.001955079362816222,2.7679491314816753e-05,2.7679491314816753e-05
car,97883,3257,94626,0.033274419459967515,0.0032955682376460843,0.02351821559900419,0.0990420957339612,0.0749975259034579,0.8872260724500812,0.0007859680204200564,0.0022401850771508157,0.003202123045473722,0.0009619379683229062,0.0009619379683229062,-4.802108881548868e-06,4.802108881548868e-06
care,97883,7266,90617,0.07423148044093458,0.00815490600715096,0.04066625611023953,0.10985778484695258,0.07699501788682825,0.993498717895564,0.0012824745901637642,0.01401980320537309,0.007960427529951223,-0.0060593756754218665,0.0060593756754218665,-5.613519628228433e-05,5.613519628228433e-05
carri,97883,2779,95104,0.028391038280395985,0.003911014985342266,0.03069293807565108,0.13775526441534974,0.1006172149675275,0.9964707087880506,0.0009413012557859407,0.0008418009328743903,0.0038860834614228745,0.003044282528548484,0.003044282528548484,4.1890713806273984e-05,4.1890713806273984e-05
case,97883,1031,96852,0.010532983255519345,0.0012902612481876608,0.016744241560152844,0.12249722769772338,0.090807160501952,0.9155248269052868,0.0004944265446183801,0.0005630603814200186,0.0013515523527651843,0.0007884919713451656,0.0007884919713451656,1.4320870329264515e-05,1.4320870329264515e-05
cash,97883,750,97133,0.00766220896376286,0.0008073425736330398,0.012054906394924698,0.10536681751323043,0.07693050858783651,0.8390160397525048,0.0002589858683328577,0.00024139282054391745,0.0014516264365637152,0.0012102336160197977,0.0012102336160197977,1.1036701309828931e-05,1.1036701309828931e-05
cast,97883,1062,96821,0.01084968789268821,0.0015143273380456154,0.017322035487024722,0.13957335483043218,0.11496467785267275,0.791916384195766,0.000312049361469049,0.0009908651535577768,0.001363675849350528,0.0003728106957927512,0.0003728106957927512,1.0232259729394008e-06,1.0232259729394008e-06
cat,97883,890,96993,0.009092487970331927,0.0012952297555147807,0.018970156255292685,0.1424505327629812,0.10034520436668559,0.967101826336947,0.0006231383459751161,0.0026878043322781636,0.0012033628444006296,-0.001484441487877534,0.001484441487877534,-2.0297602326780787e-05,2.0297602326780787e-05
catch,97883,4908,92975,0.050141495458864156,0.005166925380870515,0.03119733222104557,0.10304689426563746,0.07327669596519146,0.9336413267394656,0.0009748004012319939,0.00423393368808313,0.0057419772047292905,0.0015080435166461605,0.0015080435166461605,2.1981677787974344e-05,2.1981677787974344e-05
celebr,97883,713,97170,0.007284206654883892,0.0011696115919741104,0.018807707984664208,0.16056815071136307,0.1140548489573339,1.0,0.00043847724878607046,0.0,0.0012333258108618707,0.0012333258108618707,0.0012333258108618707,1.954007527833725e-05,1.954007527833725e-05
chain,97883,1685,96198,0.017214429471920558,0.0022252180492514364,0.022890206921337943,0.1292646992966637,0.0966554242698761,0.9944781584142888,0.0009576662768894899,0.0,0.0026399730618526674,0.0026399730618526674,0.0026399730618526674,-1.562579865990507e-05,1.562579865990507e-05
chanc,97883,3796,94087,0.03878099363525842,0.004341208145039651,0.028313812478999185,0.11194164300867128,0.08211418453875666,0.8284961269988186,0.001167744680531804,0.0026354874821456335,0.003925317026727348,0.0012898295445817145,0.0012898295445817145,3.277460615115191e-05,3.277460615115191e-05
chang,97883,9312,88571,0.09513398649407967,0.009962280957505492,0.04316429256009981,0.10471842213955221,0.07268775551566739,0.9395357292088335,0.0015873080986333892,0.0057128137767296265,0.010607814152204745,0.004895000375475119,0.004895000375475119,7.289925768715226e-05,7.289925768715226e-05
chase,97883,1877,96006,0.01917595496664385,0.002334993677992834,0.021420476215944992,0.12176674809961244,0.0923558634745738,0.7547605329017869,0.0007195148632575252,0.0007285943978290886,0.0032055423132891503,0.0024769479154600617,0.0024769479154600617,3.463561185789234e-05,3.463561185789234e-05
check,97883,1549,96334,0.015825015579824894,0.0016304643887354127,0.017642952381593507,0.10303082360399508,0.0755274366622066,0.9233940669183656,0.0004899827106052266,0.00021138097844467706,0.002222741054713971,0.002011360076269294,0.002011360076269294,1.69165372186241e-05,1.69165372186241e-05
chest,97883,1525,96358,0.015579824892984482,0.0018418187739746338,0.01743543046396701,0.11821819478882564,0.0977386564263876,0.4937640899297317,0.0005097391224875279,0.00045734090277888044,0.0023922185449914927,0.0019348776422126123,0.0019348776422126123,1.826906356216825e-05,1.826906356216825e-05
child,97883,3974,93909,0.040599491229324804,0.004961573837661693,0.032641084768965274,0.12220778358123792,0.08778826107660659,0.9423991657966528,0.0022739574983595585,0.004063114516822886,0.0038017015154479254,-0.00026141300137496075,0.00026141300137496075,-4.2047561267188134e-05,4.2047561267188134e-05
choic,97883,1192,96691,0.012177804113073771,0.0015736599571696463,0.017509786087569503,0.12922362213727892,0.1031058580254745,0.673046567709326,0.0006383687234881096,0.0,0.001576867034376259,0.001576867034376259,0.001576867034376259,2.6233726072481192e-05,2.6233726072481192e-05
choos,97883,2480,95403,0.02533637097350919,0.0031415771540933206,0.02529099715423789,0.12399475668311151,0.0961910428116034,0.8998049448554114,0.0007287536845745551,0.001315385759227981,0.003369946383857082,0.002054560624629101,0.002054560624629101,2.6453563534787085e-05,2.6453563534787085e-05
chorus,97883,840,97043,0.008581674039414403,0.0019151612231458623,0.02376286604749265,0.22316872143474578,0.20242983749576535,0.76951583610491,0.0013385649341339713,0.0007573413479464491,0.0005508223481331103,-0.00020651899981333883,0.00020651899981333883,6.449496283071122e-06,6.449496283071122e-06
christma,97883,414,97469,0.004229539347997098,0.001033510358890407,0.02218163401655307,0.24435530062625535,0.13360071895807105,0.9481672571857288,0.0004747351139321122,0.0,0.001091745901930392,0.001091745901930392,0.001091745901930392,2.2702449923596146e-06,2.2702449923596146e-06
circl,97883,1344,96539,0.013730678463063044,0.0020402057655258036,0.02238674422649185,0.1485873965379183,0.11157927467528006,0.9439805341929248,0.0007244088162042605,0.00035949610115520336,0.0023208971290413173,0.0019614010278861138,0.0019614010278861138,3.45141558098027e-05,3.45141558098027e-05
citi,97883,3599,94284,0.03676838674744338,0.004652053882280759,0.03312561597390993,0.1265231981548451,0.0871560684228242,0.892046656903854,0.0011186453237250465,0.005850667427882068,0.005000334238745191,-0.0008503331891368772,0.0008503331891368772,-1.4894517104553952e-05,1.4894517104553952e-05
clean,97883,1547,96336,0.015804583022588192,0.0020382175874348353,0.02063032494385671,0.1289637053076173,0.1007743359525681,0.9506260671469142,0.0005928859117482983,0.0003334760184553303,0.0020264916613973306,0.0016930156429420004,0.0016930156429420004,1.3141959972037172e-05,1.3141959972037172e-05
clear,97883,3353,94530,0.034255182207329156,0.0037101210328453786,0.025013715741837705,0.10830831406442121,0.0846790297246663,0.9426983674304358,0.000803651415334308,0.0020658050401194776,0.0034787481640594317,0.001412943123939954,0.001412943123939954,3.372171465823785e-05,3.372171465823785e-05
climb,97883,1545,96338,0.01578415046535149,0.001993724891276583,0.01975227503927853,0.12631182752933706,0.0997110588779687,0.9348249814760998,0.0005351308151896331,0.001223913052947713,0.001788374599334158,0.000564461546386445,0.000564461546386445,9.028448288138934e-06,9.028448288138934e-06
clock,97883,1302,96581,0.013301594761092324,0.001547053265098339,0.016630393431186448,0.11630584850047672,0.09157868087212775,0.8124583882489731,0.0004914059010929906,0.004519034132905858,0.0014909117776389948,-0.003028122355266863,0.003028122355266863,-8.907673831801149e-06,8.907673831801149e-06
close,97883,9060,88823,0.09255948428225534,0.009212660736516125,0.0395380563757666,0.09953232570335627,0.0712623567003691,0.9260561636980856,0.001991556187038308,0.0033987987371505973,0.010250689669244287,0.00685189093209369,0.00685189093209369,0.00010412392905769564,0.00010412392905769564
