feature,n_tracks,n_nonzero_tracks,n_zero_tracks,nonzero_share,mean_tfidf,std_tfidf,mean_nonzero_tfidf,median_nonzero_tfidf,max_tfidf
sunshin,97883,770,97113,0.00786653453612987,0.0015059920239854868,0.0227272549994154,0.19144287958931347,0.13023501914297955,0.9434666470548392
suppos,97883,1308,96575,0.013362892432802427,0.0018052855246968049,0.020002548403873555,0.13509691361918755,0.09911753988883415,0.734340583794145
sure,97883,4607,93276,0.047066395594740656,0.004902127619256805,0.028702167074060175,0.10415345295326978,0.0781160333603611,0.9017179612560564
surpris,97883,1334,96549,0.01362851567687954,0.001735869807710583,0.019279472279857063,0.12737042307956148,0.0977259687627856,0.9395282395577036
surrend,97883,954,96929,0.009746329801906357,0.001745005024967774,0.02341825578969128,0.17904227134058764,0.1206419396545306,0.9703221698706652
surround,97883,1041,96842,0.01063514604170285,0.00147389429212373,0.01724593074967918,0.13858712295480025,0.1123828170779632,0.7969899804086177
surviv,97883,1499,96384,0.015314201648907368,0.002258708630124213,0.02352210138392046,0.14749111196961198,0.1071842863754464,0.9829892280836856
swallow,97883,1204,96679,0.012300399456493978,0.0017308223373506536,0.01971660139818552,0.14071269339443027,0.10772788640087205,0.8969993161150354
swear,97883,2246,95637,0.022945761776815177,0.0028565985392471575,0.024709812268374386,0.1244935150566026,0.09014716523010335,0.9703963918152604
sweat,97883,1057,96826,0.010798606499596457,0.0012943145381998208,0.01658315789074235,0.11985940391921766,0.0901348650817956,0.9716654840324708
sweet,97883,4408,93475,0.04503335614968892,0.005847022586567216,0.03764698066772987,0.12983759343034457,0.08803700744389795,0.9619358366404128
swim,97883,1251,96632,0.01278056455155645,0.0019250533841785314,0.022475691213540046,0.15062350152162043,0.1057880735858902,0.9667855294305342
swing,97883,929,96954,0.009490922836447596,0.0014186458108740236,0.019338394423955067,0.14947395899438323,0.1115381695569845,0.9257608792243542
tabl,97883,1033,96850,0.010553415812756045,0.0013337909448870682,0.016004657265980212,0.12638476191517997,0.1015113487507054,0.7842671527949535
take,97883,29273,68610,0.2990611239949736,0.024705512089161035,0.05819029698193031,0.08261024287990126,0.0569308463253131,0.9499377374247522
talk,97883,7998,89885,0.08170979638956713,0.008228637640314139,0.03987241153080459,0.10070564367927842,0.06985481753481515,0.9778714364734836
talkin,97883,895,96988,0.009143569363423679,0.0011352683579929003,0.016822997709763626,0.1241603046764459,0.079957187296512,0.9360479464105284
tall,97883,919,96964,0.009388760050264091,0.0012831946738058864,0.016527656598251183,0.13667349755836947,0.1087624388690263,0.933049264569035
tast,97883,2947,94936,0.030107373088278863,0.0034654496420201556,0.025518306750357243,0.11510302250080044,0.0866884609908144,0.8971715032199633
teach,97883,1652,96231,0.016877292277514992,0.002157698168394848,0.021459678482838362,0.1278462287027802,0.0972747561673838,0.905137923502666
tear,97883,7240,90643,0.07396585719685747,0.00758894863979286,0.035718143802289125,0.1026006988548128,0.07616496721560251,0.971627388087524
tell,97883,21253,76630,0.21712656947580275,0.01923012226338368,0.05502676155206465,0.08856641685911565,0.0601186700101215,0.9626910580363484
ten,97883,1719,96164,0.017561782944944475,0.001995876283202658,0.01987303529578968,0.11364884131979394,0.0843403185604369,0.8865202735454463
thank,97883,1554,96329,0.015876096972916646,0.002344015424841377,0.026302857672399822,0.14764431263175581,0.0956191453368784,0.9840101158990998
thing,97883,17119,80764,0.17489247366754185,0.015361999668927722,0.047286134504374015,0.0878368253749432,0.0613194992973062,0.8973405865695122
think,97883,21689,76194,0.22158086695340357,0.019104214294604717,0.052848183816027024,0.08621779739954787,0.0593493002968547,1.0
thinkin,97883,733,97150,0.007488532227250901,0.0009793232496587245,0.01492569291518227,0.13077639515190304,0.0935182377963636,0.858352371459227
though,97883,4005,93878,0.04091619586649367,0.004325447509147098,0.02625969402529259,0.10571480113304504,0.0827556789857817,0.6829420965855294
thought,97883,5489,92394,0.056077153336125785,0.005654338754369503,0.03007470382080831,0.10083141561194209,0.077256477089033,0.832872696184528
thousand,97883,3103,94780,0.03170111255274154,0.003838441491144491,0.02717284089726975,0.12108223283200008,0.0927367927008661,0.8340284843746159
three,97883,3295,94588,0.03366263804746483,0.0035000150290296025,0.024946013332709696,0.10397328409302112,0.0766082503562991,0.8643694885148347
throw,97883,3966,93917,0.040517761000378,0.004241407917431981,0.02743561033864481,0.10468021461976666,0.07768138787420735,0.9150453432469444
thunder,97883,887,96996,0.009061839134476876,0.0013928230962318956,0.01924876439436598,0.15370203283930844,0.1137180941943114,0.9961936768169742
tick,97883,483,97400,0.004934462572663282,0.0008836197681180262,0.017228968084723545,0.17907112580268478,0.1204947575155837,0.9790406040418
tide,97883,1086,96797,0.01109487857952862,0.0016819352634695414,0.019689897853560786,0.15159564400938225,0.11767283118860436,0.9251709342721962
tie,97883,1779,96104,0.018174759662045504,0.002287773527240653,0.021833938508471793,0.12587641156093132,0.0982955332675073,1.0
tight,97883,2265,95618,0.023139871070563835,0.0025876763992887125,0.021555069181434478,0.11182760661879783,0.0857611932980108,0.7911264710552248
til,97883,3055,94828,0.031210731179060716,0.0037058143251041506,0.02779762735462253,0.11873526140234686,0.0838867197292957,0.8364684799975853
till,97883,3699,94184,0.03779001460927842,0.0044390543836580545,0.029193117168533025,0.11746633150462323,0.0854518794194328,0.943810710862822
time,97883,32661,65222,0.33367387595394504,0.02772002939702392,0.06103297162281601,0.08307521623553756,0.0567974075467257,0.989437957929792
tire,97883,3269,94614,0.03339701480338772,0.0039019630999514486,0.027431013140426144,0.11683568495336422,0.0869624990714026,0.9915117476453524
today,97883,5102,92781,0.05212345351082415,0.006725047400335393,0.03864703599918339,0.12902152385084856,0.09188936960636679,0.9372000585397238
togeth,97883,4878,93005,0.04983500710031364,0.006046281311360794,0.03665100693188649,0.12132598474783284,0.08347382897232625,0.9900225949363186
tomorrow,97883,2843,95040,0.029044880111970414,0.004235501718293703,0.03280890931053594,0.1458261043586854,0.105622831438406,0.9416440530891976
tongu,97883,1680,96203,0.017163348078828806,0.0020905780974990427,0.019754714083687046,0.12180479518898739,0.09635132347305855,0.960722554822204
tonight,97883,6074,91809,0.06205367632786081,0.009058212876729426,0.04858086063371801,0.1459738312500669,0.0969176730241083,0.9830915640757164
tooth,97883,1475,96408,0.015069010962066958,0.0019287031650926283,0.019684294725084907,0.12799135722627913,0.1012926610941089,0.8861482895904449
top,97883,2425,95458,0.024774475649499913,0.0027161737312175875,0.023242170565502002,0.10963597250835921,0.0773290741275119,0.9088474044394824
touch,97883,5434,92449,0.05551525801211651,0.006103351636163893,0.03489635262754516,0.10994007512010129,0.0770536448207442,0.9357954084498736
tough,97883,760,97123,0.0077643717499463645,0.0010579163484248251,0.015956998475193294,0.136252665701141,0.10089451736241785,0.8628474361467786
toward,97883,994,96889,0.010154980946640376,0.0014782838696763966,0.017481917987643526,0.14557229377820396,0.11898323957120516,0.7284914590839863
town,97883,3404,94479,0.03477621241686503,0.00413160303022302,0.029834429906101544,0.11880543460849585,0.08473620340757204,0.9761988446778772
track,97883,1466,96417,0.014977064454501803,0.0016780082454431922,0.017391234254079856,0.11203852734564528,0.08799295611330045,0.8042160699787247
train,97883,1717,96166,0.017541350387707773,0.0025345702661543875,0.025496194909621846,0.14449117143971457,0.1017365128570049,0.9358724988805898
trap,97883,1268,96615,0.012954241288068408,0.0016728520913660409,0.018962165187464082,0.12913547417916577,0.10063712265982569,0.9847819973007452
travel,97883,1296,96587,0.013240297089382222,0.0019774998388385075,0.022260510554960162,0.14935464253474512,0.11125633352110775,0.976324275333915
treat,97883,1385,96498,0.014149545886415415,0.0017294651565597095,0.019301888790193962,0.12222760860616175,0.0871117028436126,0.8569669150736356
tree,97883,2627,95256,0.02683816393040671,0.003412438228603766,0.026432818136947533,0.12714872140480488,0.0999593928350456,0.9561832483999329
tri,97883,15445,82438,0.15779042326042317,0.014412488237146758,0.047131902874562565,0.09133943581201917,0.0636895240012886,0.9776056285929452
trick,97883,838,97045,0.008561241482177701,0.0010694060088171497,0.015248365167139406,0.12491249207762416,0.0923341678144126,0.8420638416769807
trip,97883,1221,96662,0.012474076193005936,0.0015410880053628566,0.018465973258799725,0.12354325735375306,0.09022496676015,0.9570651874676468
troubl,97883,1892,95991,0.01932919914591911,0.0027081013474609915,0.02702915390195683,0.14010416712131304,0.09569445542058995,0.9091219420358768
true,97883,5349,92534,0.05464687432955671,0.006214596353530739,0.034403444144562374,0.11372281452096643,0.0837291226308647,0.8469024334848009
trust,97883,2507,95376,0.025612210496204654,0.0030571644605434634,0.025009085807695414,0.11936355360645226,0.08915148510872,0.9422143963946736
truth,97883,4753,93130,0.04855797227301983,0.005245312797247482,0.030442651710206797,0.10802166053712929,0.0805539091204025,0.9378198805345052
tryin,97883,1003,96880,0.01024692745420553,0.0012630752829932796,0.01710076220118042,0.12326380650571403,0.0856409380291644,0.9932900344729524
tryna,97883,1058,96825,0.010808822778214808,0.0011864987017766177,0.014919235917941524,0.10977131609262825,0.076230308021038,0.8110045052044558
tune,97883,904,96979,0.009235515870988833,0.0012566418260300698,0.016360877201004573,0.13606622993064305,0.1088574028116635,0.850574656316428
turn,97883,13176,84707,0.13460968707538593,0.012370551981004181,0.04501666755025599,0.09189941860630176,0.064980109382013,1.0
tv,97883,1151,96732,0.011758936689721403,0.0013578896892864722,0.016223329304705852,0.11547725148256102,0.0861026746443046,0.8856891239685062
twenti,97883,782,97101,0.007989129879550074,0.0010681652018389833,0.016278530073167267,0.13370232027059487,0.09415095686636765,0.9150598007448282
twice,97883,903,96980,0.009225299592370484,0.001250514218223337,0.01692630193310988,0.13555269459839966,0.0969777605528715,0.8792157527793558
twist,97883,1386,96497,0.014159762165033766,0.0019182911762088623,0.0210398628521242,0.13547481616223092,0.10273624192258449,0.9753304020181546
two,97883,7274,90609,0.07431321066988139,0.007379476826902971,0.03598409288148903,0.09930235499694028,0.0716305530557889,0.9155471486337252
type,97883,804,97079,0.008213888009153786,0.0009482562322624827,0.014368623516541806,0.11544547858525944,0.08151284606755875,0.8652353324429094
uh,97883,1748,96135,0.01785805502487664,0.003372680063456152,0.037149102166058934,0.18886043629935842,0.10308054287082766,1.0
underneath,97883,1019,96864,0.01041038791209914,0.001481848205025425,0.0183304546044055,0.14234322654808998,0.1098789889733556,0.8359947140166741
understand,97883,5675,92208,0.057977381159138974,0.006276692488966509,0.03369570804074741,0.10826105566475924,0.0797335589593053,0.98339581434789
univers,97883,887,96996,0.009061839134476876,0.0015002750509599237,0.020282094806780393,0.1655596649527736,0.1229094839341358,0.9199856421315044
upon,97883,2830,95053,0.028912068489931858,0.003531927642190447,0.024905903783115205,0.12216101533587545,0.09798667149512745,0.8015012764104853
us,97883,1904,95979,0.019451794489339314,0.0023168918706601167,0.02012219564478525,0.11910941542847908,0.0960219662880642,0.7448584459450786
use,97883,7138,90745,0.07292379677778572,0.007466091606691793,0.036871434530893636,0.10238210209271684,0.07207245839082854,0.9650901387874224
vein,97883,1216,96667,0.012422994799914183,0.0016941281736385957,0.018352300017912094,0.13637035199035089,0.1105185403490509,0.791818600102764
view,97883,1358,96525,0.013873706363719951,0.0017592130080537262,0.018083970566071302,0.1268019490922849,0.10424529801648369,0.6524337794667859
vision,97883,1491,96392,0.015232471419960565,0.0020254051108481667,0.021014501354059856,0.132966283343495,0.10353500890839,0.952984366209299
voic,97883,4325,93558,0.044185405024365826,0.004895944280572623,0.029019582187667307,0.11080455815382428,0.0855508882074972,0.847320359521074
wait,97883,11622,86261,0.11873359010246927,0.013355649250446695,0.05369013916103962,0.11248416929801014,0.0739588386468413,0.9634345418689956
wake,97883,5364,92519,0.05480011850883197,0.006309107197010666,0.036658538943556286,0.11512944440063293,0.0811694267028933,0.9894628527726798
walk,97883,10555,87328,0.10783282081668931,0.010469973970162874,0.04265310111079467,0.09709450138526315,0.0690609652038088,0.94400083985704
wall,97883,4609,93274,0.04708682815197736,0.005145816035564132,0.030698300774817583,0.10928355630486525,0.0823746674833686,0.8734385137043748
wander,97883,1000,96883,0.010216278618350479,0.0015956730434801638,0.019623068151012005,0.15618926451496887,0.12652191056479223,0.9627013404919867
want,97883,33190,64693,0.3390782873430524,0.0381336252771618,0.08545401541935065,0.112462598463526,0.07178587335856045,0.9908824508081084
war,97883,2850,95033,0.029116394062298868,0.004039996155759798,0.032424042723734225,0.13875331358394258,0.096892826168466,0.93796130333676
warm,97883,2251,95632,0.022996843169906928,0.002904930353176571,0.02383140018418454,0.12631865737893483,0.0995530398097185,0.9035730546677594
warn,97883,1110,96773,0.011340069266369032,0.0015403239667168118,0.0179163249332312,0.1358302079586862,0.10804887323253295,0.8937462857976145
wash,97883,1602,96281,0.01636647834659747,0.0022882633808179436,0.02242988644371926,0.1398140352712876,0.10902288084502015,0.9645741513501984
wast,97883,3547,94336,0.036237140259289154,0.004592445702513396,0.03235062630780387,0.12673311606966978,0.0892007973745665,0.9593983110401114
watch,97883,7741,90142,0.07908421278465107,0.008023446069642738,0.03770918649951118,0.1014544595833665,0.0729289077503327,0.9951062230338598
water,97883,4115,93768,0.042039986514512226,0.005446863316786168,0.034800830243077646,0.129563869267796,0.0933839823339039,0.849594928894468
wave,97883,2825,95058,0.028860987096840107,0.0038269456168514484,0.029067693054659664,0.1325992629431045,0.0997271873232944,0.9844165528423529
way,97883,23159,74724,0.23659879652237875,0.02086069031376503,0.05587481697818424,0.08816904659019223,0.0605705685877479,0.8779243567258662
weak,97883,1955,95928,0.019972824698875187,0.002521547888486891,0.022421816980659044,0.12624893706842064,0.095446922736135,0.9146798826630768
wear,97883,3079,94804,0.031455921865901126,0.0033641162824414737,0.024383483431169875,0.10694699385327017,0.0817289819873488,0.931849624066698
weather,97883,983,96900,0.010042601881838522,0.0013823475148538177,0.017487970281168295,0.13764834363828712,0.1072484043199381,0.9748213526408576
week,97883,1267,96616,0.012944025009450058,0.0014410887830860616,0.016205048372831328,0.11133235466046801,0.0870741699525637,0.9415576457609494
weight,97883,1273,96610,0.013005322681160161,0.0017775953306076893,0.019374658766607294,0.13668213962755102,0.1075750723701357,0.8787078686885221
welcom,97883,993,96890,0.010144764668022027,0.001774338346785331,0.02406974541761125,0.1749018735129794,0.1190161441954512,1.0
well,97883,18783,79100,0.19189236128847706,0.017480336304924037,0.05244439234025399,0.09109448749054357,0.062161991499134,0.9735880490712177
west,97883,723,97160,0.007386369441067396,0.0010869974403924342,0.01670560070486437,0.1471626147412623,0.1065409489260809,0.8637678196435679
wet,97883,969,96914,0.009899573981181615,0.001304134353497834,0.016416613694230815,0.13173641168568473,0.1061477888701269,0.7435877234642455
whatev,97883,1844,96039,0.018838817772238284,0.0027547470651864345,0.02712074161704263,0.14622717298353782,0.10143837857700505,0.9847840575647834
wheel,97883,1234,96649,0.012606887815044493,0.0018224395332243541,0.021803749577893276,0.1445590347087516,0.10460916227550045,0.9768328807794584
whenev,97883,774,97109,0.007907399650603272,0.0012226156592276684,0.01797653784135795,0.15461665190204374,0.1124520495657631,0.7708390150863909
wherev,97883,847,97036,0.008653187989742857,0.0015861683876313131,0.022119269216620847,0.18330451037369047,0.132472374877932,0.9459994406213
whisper,97883,1893,95990,0.01933941542453746,0.002414840345497736,0.02175494956807391,0.12486625332189906,0.0974786349744922,0.9585812861030868
white,97883,3605,94278,0.03682968441915348,0.004321904660729034,0.02959783002374155,0.11734840330267407,0.0874030082202533,0.9134770482892298
whoa,97883,1083,96800,0.011064229743673569,0.002545000106745033,0.03287007943950064,0.23002054058035462,0.1430409088268696,0.9772113500632444
whole,97883,3824,94059,0.039067049436572236,0.00420794633772911,0.02781091402045206,0.10771088163596718,0.07885342757144084,0.8868627207076037
wide,97883,1559,96324,0.015927178366008397,0.0021322362971930723,0.020985171709034293,0.1338740766376841,0.1047011559492541,0.8689126605785721
wife,97883,900,96983,0.009194650756515432,0.001093603124552472,0.014151848706689868,0.11893906071174402,0.0933047337288438,0.6390224561439005
wild,97883,1967,95916,0.020095420042295392,0.0031234464390559897,0.03120085582906151,0.155430761461168,0.1016967346321373,0.9627915362552756
win,97883,2230,95653,0.02278230131892157,0.0029317653375696856,0.025568088248944354,0.12868609261763836,0.09343338767555975,0.9013000421702838
wind,97883,4919,92964,0.05025387452366601,0.005871125824115876,0.033162246057180676,0.11682931673956785,0.0894887817867837,0.9292043586906678
window,97883,2887,94996,0.029494396371177834,0.0033789507683418614,0.024632432732840614,0.11456246555511132,0.0906132258805034,0.851444560291184
wine,97883,1275,96608,0.013025755238396861,0.0017000205659495988,0.018984269691989502,0.13051224553478002,0.1019710862748361,0.9170868454385354
wing,97883,1856,96027,0.01896141311565849,0.002748231796930318,0.02486013543627031,0.14493813199295816,0.10877909071396615,0.8006400510701566
winter,97883,1513,96370,0.015457229549564275,0.0023151183754824382,0.023356110987179914,0.1497757646710823,0.1163904977826548,0.8172156543847382
wish,97883,5568,92315,0.05688423934697547,0.006956418877105693,0.03939183886891234,0.12229079542883199,0.0842582459295482,0.948997257186019
wit,97883,870,97013,0.008888162397964918,0.001207996329335732,0.016459886003505845,0.13591069506249367,0.0998487965135407,0.9104397041586386
within,97883,2103,95780,0.02148483393439106,0.002947183777486761,0.02442771392346917,0.1371750783127611,0.1102980685218629,0.8359639886881302
without,97883,9072,88811,0.09268207962567555,0.010938290147729936,0.047733151102251126,0.11801947250112976,0.08174177418789194,0.9998299991251202
woah,97883,718,97165,0.007335288047975644,0.001681646084760945,0.02690977417635074,0.22925426701205506,0.14601044780256967,0.965459003720305
wolf,97883,677,97206,0.0069164206246232745,0.0012821678017695235,0.020299126845430785,0.18538025249720275,0.1269800442045238,0.9237623140965778
woman,97883,3125,94758,0.03192587068234525,0.004675733553308466,0.03650668083790374,0.14645594476751764,0.0942543258487898,0.953831992751171
wonder,97883,4585,93298,0.04684163746513695,0.005492809145644505,0.0338778448834722,0.1172633887902118,0.0834800823798523,0.9566333415528652
woo,97883,551,97332,0.005629169518711115,0.0010010581300962328,0.01954665040668582,0.17783407068640572,0.104374019642198,0.973965677439199
wood,97883,740,97143,0.007560046177579355,0.0012117169449599415,0.017632684430035205,0.16027904016691075,0.12583387742259378,0.9961653018481887
word,97883,9216,88667,0.09415322374671801,0.009028113013137481,0.038263993659330774,0.09588745508517099,0.07070239233401379,0.95076169843084
work,97883,5186,92697,0.05298162091476559,0.00570768226146014,0.03452944143384767,0.10772947605061761,0.07424316323157305,0.9736773962468112
world,97883,15289,82594,0.1561966837959605,0.015760016166445612,0.05120505978412696,0.100898532436405,0.0706917337648016,0.991229120391364
worri,97883,2275,95608,0.023242033856747342,0.003020467029039786,0.02698313697989707,0.12995708756197863,0.0909692732534416,0.9752860826208936
worth,97883,2298,95585,0.0234770082649694,0.003044085475595496,0.025658724919313255,0.12966241018612443,0.0958362754349783,0.8908414089978505
would,97883,22016,75867,0.22492159006160417,0.02188386289836367,0.059742766282577374,0.09729551926237877,0.06607149267459264,0.9173417181073736
wound,97883,1276,96607,0.013035971517015212,0.0017851271930609835,0.01867161463104174,0.13693856194231055,0.11213633026070674,0.9109543016703424
wow,97883,373,97510,0.003810671924644729,0.0007147245815753083,0.017434524365219094,0.18755867618856809,0.1018114707169749,0.9827904365987518
wrap,97883,1179,96704,0.012044992491035215,0.0015372359235592045,0.017826373569960478,0.1276244816842626,0.0990304788828221,0.9009683441904492
write,97883,3654,94229,0.037330282071452656,0.004127369042085885,0.02768750049253493,0.11056356429843806,0.08168835634059565,0.9409884627024871
wrong,97883,7014,90869,0.07165697822911027,0.00759073808856874,0.0381722619615278,0.10593159628220332,0.0739656661006361,0.9872288963516356
ya,97883,3022,94861,0.03087359398465515,0.004514826490912197,0.03647622348527329,0.1462358575148771,0.08866721436978556,0.9786013232611972
yea,97883,507,97376,0.005179653259503693,0.0010194098767969926,0.019347607865954058,0.19681044767360953,0.1245036948678914,0.9911289392955628
yeah,97883,15438,82445,0.15771890931009472,0.020406537631624814,0.07198280296365932,0.12938548536056044,0.08053411948988715,1.0
year,97883,5496,92387,0.056148667286454235,0.006079758163987133,0.032765889643230225,0.10827965217713839,0.08152527988347144,0.8187798941898864
yellow,97883,733,97150,0.007488532227250901,0.0011536726616008658,0.017599522720612857,0.1540585827223432,0.1152731117547137,0.9605250846025166
yes,97883,4626,93257,0.04726050488848932,0.005973068571473293,0.037211172678622284,0.12638605079583234,0.08602729699996431,0.933068802352426
yesterday,97883,1587,96296,0.01621323416732221,0.0022582261726781143,0.023022001650353455,0.1392828937997806,0.1006411611965726,0.8524188865000232
yet,97883,2623,95260,0.026797298815933308,0.0033149499511494793,0.02572186324840805,0.12370463060174018,0.095196621482443,0.8942236993459285
yo,97883,1135,96748,0.011595476231827795,0.0014567655317105552,0.01951166203734217,0.1256322295510346,0.0808537523385479,0.9614760949959652
young,97883,3966,93917,0.040517761000378,0.004935605039356895,0.03413775573767401,0.12181337066751664,0.08288343824344775,0.9930251091248355
youth,97883,783,97100,0.007999346158168425,0.0012529606871686178,0.018063815153214074,0.15663288753783627,0.1170234215145433,0.9802410477413076
