genre,n_valid_windows,mean_relative_position,median_relative_position,mean_absolute_relative_position,feature
psychedelic rock,48,-0.05157406798199549,-0.08197482394586009,0.08307748898450297,darl
punk,47,-0.03299528917144739,-0.031481004336733204,0.05587588530376148,darl
rap,32,-0.06100644965558737,-0.0750367451561473,0.064822827421718,darl
reggae,42,0.18904749577725796,0.10333688853677833,0.23197941957319865,darl
rock,61,0.09405686778862724,0.0075520392380367405,0.15148161067070198,darl
samba,42,-0.09091775603652515,-0.08507172507833079,0.09091775603652515,darl
shoegaze,35,-0.06543765407573161,-0.07987814746209485,0.06578711013597913,darl
singer-songwriter,56,0.07183925536008152,0.04752567989896891,0.09499090932436212,darl
soft rock,49,0.13495307104684742,0.054313771841617994,0.1797596290879345,darl
soul,61,0.17650760336490104,0.18810751386767777,0.19012531132336877,darl
soundtrack,44,-0.04053805876763343,-0.0610767223040633,0.07069944567158083,darl
synthpop,41,-0.04223251458529203,-0.06081243796395683,0.06470659495907445,darl
thrash metal,37,-0.0714503344785615,-0.0787708641795618,0.07249159746345027,darl
alternative rock,37,0.05930559054221116,0.04086736266336573,0.09604370215602265,burn
ambient,43,-0.17368845000833938,-0.18253984140322316,0.17368845000833938,burn
black metal,36,0.30608258132762833,0.22432927706836625,0.30608258132762833,burn
blues,61,-0.017829854502738354,-0.04229471032955443,0.08349565856074165,burn
bossa nova,54,-0.03017084405794833,-0.04417668297192277,0.10873051456119205,burn
brazilian rock,34,-0.16207792151064343,-0.16870163267253202,0.16207792151064343,burn
classic rock,61,-0.073098246661095,-0.08820856716367582,0.08218512303972465,burn
country,53,0.037460878676516644,-0.05954922196072558,0.17624051225096882,burn
death metal,33,0.3880754787580385,0.40271125577109435,0.3880754787580385,burn
disco,46,-0.025506311410681274,-0.060105199027415485,0.09361086162969266,burn
doom metal,33,0.29856766560418413,0.2840809988159938,0.29856766560418413,burn
dream pop,34,-0.10788526634452975,-0.12536583158581938,0.12161309156214019,burn
easy listening,47,-0.11024359184619234,-0.1454275965035373,0.14698599857118178,burn
electronic,45,-0.09647983195918051,-0.11303108042485507,0.13236552662221066,burn
experimental,52,-0.02081414124399546,-0.08687103102353669,0.12358755273923214,burn
folk,57,-0.05031054395522096,-0.05334302587001804,0.07065451618362993,burn
funk,51,-0.11596919129712553,-0.13631929526798664,0.12111709000099292,burn
glam rock,39,-0.0100235870616811,-0.03973334620952148,0.13670737557074744,burn
gothic rock,34,0.2581669843069285,0.1801835204268896,0.266810541930312,burn
grunge,32,0.027703683364697362,0.011175860437794739,0.09731740391629456,burn
hard rock,51,0.0912795226739383,0.07176981447708625,0.10539167556807355,burn
hardcore,39,0.014226114371032965,0.08475490280913106,0.14223345865759848,burn
hardcore punk,32,0.1005714181406037,0.039307734884865816,0.18353726387515146,burn
indie rock,33,-0.04481330769519716,-0.058089455032502194,0.06586043422088803,burn
industrial,35,0.22781099416006212,0.24207989091912435,0.23960136560204756,burn
jazz,61,-0.08683995881509206,-0.08445857939312437,0.0903486667498462,burn
latin,40,0.015436947974177589,-0.036638082264346526,0.11995015018710564,burn
metal,48,0.2823202929293074,0.21067614834066578,0.2823202929293074,burn
mpb,53,-0.07604660537912218,-0.10043178412060987,0.09641441828466676,burn
new wave,43,0.01677222702797222,-0.022136117736243806,0.09096836228242365,burn
pop,57,-0.03743996855841659,-0.06204180005254926,0.08374324992331306,burn
pop rock,32,-0.023314146539550613,-0.02053230712779258,0.08100386876992123,burn
post-hardcore,35,0.253911412950211,0.24508277638781795,0.2554409557925718,burn
post-punk,43,0.01395421233097154,0.010494284046733957,0.04573769444027238,burn
power metal,34,0.3120616210524125,0.29969154945417575,0.3120616210524124,burn
progressive metal,32,0.19859273565552404,0.20114970273659988,0.22504110672362243,burn
progressive rock,53,0.09671349896567519,0.09480731350102926,0.11418334056350703,burn
psychedelic rock,48,-0.03172105904688873,-0.04710602085513742,0.0987097756811554,burn
punk,47,0.029827485035724813,0.02111809122341679,0.07642680020897358,burn
rap,32,-0.11806425444559081,-0.10808934445112114,0.11806425444559081,burn
reggae,42,-0.0312063280304485,-0.016985001473953737,0.06552692340288344,burn
rock,61,-0.03544176745155564,-0.05373470092401162,0.08792259310385983,burn
samba,42,-0.05525479185132859,-0.06970571298322636,0.08946789719273172,burn
shoegaze,35,-0.0656655536033799,-0.07201368938709432,0.07740093433210436,burn
singer-songwriter,56,-0.013537158505222238,-0.023547411043259615,0.07132403898825754,burn
soft rock,49,-0.06443655684493789,-0.08211074805527428,0.10176609699445252,burn
soul,61,-0.11522218314554723,-0.1270468575435311,0.11522218314554723,burn
soundtrack,44,-0.026370126658802243,-0.10468223889210779,0.1427230723350241,burn
synthpop,41,-0.09094951529865114,-0.08558784550715084,0.09434229256366292,burn
thrash metal,37,0.3868237441203614,0.3148693837745285,0.3870275051768015,burn
alternative rock,37,0.01146382181334738,0.027620969432101017,0.055464320677919364,alway
ambient,43,-0.19259732322770298,-0.19441352733931277,0.19278725261927063,alway
black metal,36,-0.15722621161739336,-0.15374238674545468,0.15722621161739336,alway
blues,61,-0.02959181446161854,-0.0260975659899323,0.071292001320312,alway
bossa nova,54,0.12329833839404064,0.09315998037624726,0.19001971160892306,alway
brazilian rock,34,0.28347092322260004,0.2763618171756189,0.28347092322260004,alway
classic rock,61,0.07587279974969313,0.033065920980655784,0.08906976134235708,alway
country,53,0.055489817580144804,0.0016263560620990798,0.12435865625262964,alway
death metal,33,-0.12262817980130193,-0.12496055894876812,0.12263582126371968,alway
disco,46,-0.04208521207838157,-0.08636409259252234,0.11061012292092823,alway
doom metal,33,-0.1296610015843267,-0.1338826105956063,0.1296610015843267,alway
dream pop,34,0.024095467085736778,0.037698492535454355,0.09566233566005745,alway
easy listening,47,0.1764420360778403,0.1810687517412722,0.22164588703540836,alway
electronic,45,-0.08296878577221639,-0.08863336452455364,0.12882636596884853,alway
experimental,52,-0.059685852372107516,-0.07907200423710709,0.12055034904546624,alway
folk,57,0.018774618316622003,0.0020519198353413687,0.11981999047581582,alway
funk,51,-0.07919844072992839,-0.10904791062261389,0.10355509336654428,alway
glam rock,39,0.02092904442393364,0.03644198328441092,0.1435207660507201,alway
gothic rock,34,-0.0540377006150708,-0.10380981649538726,0.16965249606208735,alway
grunge,32,-0.005503408407025814,-0.0126475492529696,0.06775430584107023,alway
hard rock,51,-0.03764821948444936,-0.043848611502348644,0.06632799230799928,alway
hardcore,39,0.1223295622428931,0.08192843391476627,0.18040834801669028,alway
hardcore punk,32,0.01627586343996003,0.01386105273145125,0.09034959817835297,alway
indie rock,33,0.048935910797555354,0.018844067134262815,0.05816698730536596,alway
industrial,35,-0.12568520881566567,-0.13140807529157877,0.1256852088156657,alway
jazz,61,-0.0652846042617205,-0.08953975713405044,0.11384382848142971,alway
latin,40,0.11918169786783657,0.11645822102106032,0.1646096325050363,alway
metal,48,-0.027266119635532732,-0.007623953113174133,0.06824503415182956,alway
mpb,53,0.1125152379843564,0.09911144048205868,0.1209872360548601,alway
new wave,43,0.04085236913172568,0.010817566908998912,0.0792559696552848,alway
pop,57,0.04758885511935206,0.04283572515387932,0.07925578803213894,alway
pop rock,32,0.10857121662232762,0.11277834808584436,0.12447481065189238,alway
post-hardcore,35,0.0006110588089239707,0.059295770062468015,0.12030491535867924,alway
post-punk,43,0.06903912325477132,0.0041972783844753,0.10557883356233065,alway
power metal,34,-0.02147981995809853,-0.02819084491445601,0.08730269850248404,alway
progressive metal,32,-0.01564089457208998,-0.039304215901603184,0.06791969559269725,alway
progressive rock,53,0.023123560021990914,-0.004913546862173252,0.08846401362152802,alway
psychedelic rock,48,-0.12880349795436855,-0.1276851443223523,0.1467314042906312,alway
punk,47,0.036781961590697076,0.04294704145292231,0.07070513423085742,alway
rap,32,-0.036831568505834016,-0.03316563918694375,0.05545534869053412,alway
reggae,42,-0.08703255533597341,-0.06208363590030107,0.1245599691013618,alway
rock,61,0.08221524316572901,0.03895686889175204,0.11278241248664117,alway
samba,42,0.017296871480029768,0.01937608104900873,0.07831396412648038,alway
shoegaze,35,-0.004035420295611144,0.0037842124035506785,0.07637907364504957,alway
singer-songwriter,56,0.022785581687729015,0.02203542603798285,0.07398708289709496,alway
soft rock,49,0.08216548382885291,0.05665151216116592,0.18692198756738804,alway
soul,61,0.1153214206993247,0.09784166918244917,0.1391968512069196,alway
soundtrack,44,-0.10147837660754849,-0.12241349857183406,0.13662230441542625,alway
synthpop,41,-0.00547462903654339,0.027524814994080923,0.10487469957241058,alway
thrash metal,37,-0.14156651102292792,-0.14625456914306567,0.1415665110229279,alway
alternative rock,37,-0.028532414726339196,-0.015571953608479325,0.039641664918403284,true
ambient,43,-0.1299975697408784,-0.12388235811410257,0.1299975697408784,true
black metal,36,-0.04802345125894507,-0.055878827234280004,0.06597999464183062,true
blues,61,0.019593613790643567,0.012309700729392439,0.09974702607224249,true
bossa nova,54,-0.12246207379862835,-0.15824068974946,0.1275776338510897,true
brazilian rock,34,-0.08674968022057747,-0.11170627659701991,0.12197307305060325,true
classic rock,61,0.03234379285284686,0.008844155008843606,0.09373075945059028,true
country,53,0.07919447958366627,0.055554401563438605,0.12179867120549756,true
death metal,33,-0.052728815947085714,-0.06812307073208675,0.08279375689586903,true
disco,46,0.08092605669695145,0.09729513868834175,0.13870387004448656,true
doom metal,33,-0.010463680005898429,0.0022253961787477355,0.055779810106737944,true
dream pop,34,0.054054329207683036,-0.025149715092332048,0.15506637304456194,true
easy listening,47,0.4054819944425469,0.27340973962425474,0.41385942788014923,true
electronic,45,-0.005153564932585628,-0.02822034927661867,0.13814096936626852,true
experimental,52,-0.09239228828912695,-0.10958974343626184,0.12533255900378454,true
folk,57,-0.005161064444966732,0.003411123247227924,0.06147784478380708,true
funk,51,0.0012776831822236458,-0.01512938973531694,0.07593611888837455,true
glam rock,39,0.03006890337221031,-0.045243144352840214,0.1576133734017003,true
gothic rock,34,0.046634335520202824,0.031009774955728753,0.12206678440270255,true
grunge,32,-0.0616807820781742,-0.05861669602489173,0.06599112361994564,true
hard rock,51,0.025992952207942652,0.005149272837926132,0.06377320724464026,true
hardcore,39,-0.02161516320351058,-0.01568609850953379,0.09519625711755479,true
hardcore punk,32,0.0012341050235540828,-0.021146222747286524,0.11964562139789067,true
indie rock,33,-0.05987367004823111,-0.032880832737860285,0.06444287283391674,true
industrial,35,-0.038189414092654105,-0.043247854693538354,0.0591883285406433,true
jazz,61,-0.0012123998382975608,-0.004478782392228846,0.1108096643740257,true
latin,40,-0.011658233609471848,-0.07684870141190336,0.11040423989455779,true
metal,48,-0.012626475456524988,-0.034649885998306276,0.060700551095427074,true
mpb,53,-0.1344657560132397,-0.12879353953428146,0.1344657560132397,true
new wave,43,0.04543231885120994,0.0005161310441818795,0.10466254122192176,true
pop,57,0.10581414317673689,0.09335567455006419,0.11721903561300259,true
pop rock,32,0.09568904893461377,0.024821357396689794,0.11503114739495968,true
post-hardcore,35,-0.07800628072148906,-0.06515072481128058,0.07950649392508316,true
post-punk,43,-0.007254221053721945,-0.04401269319938835,0.09406834283951056,true
power metal,34,-0.044467698634451214,-0.04140024745509886,0.10389529798844317,true
progressive metal,32,-0.035666178520308366,-0.055804749346678346,0.07520993417567101,true
progressive rock,53,-0.027175765244732867,-0.032992294020303535,0.056367731202734514,true
psychedelic rock,48,-0.04193636231149222,-0.05901484710884587,0.09576963324745806,true
punk,47,-0.043188035995684146,-0.04401890369012632,0.080184735555529,true
rap,32,-0.0001900607459936253,-0.01994705594143551,0.06967433112207115,true
reggae,42,-0.0014493338806736114,-0.0023852539310576255,0.11662628517662285,true
rock,61,0.10527528630205113,-0.021485905565484728,0.1599908517981266,true
samba,42,-0.15877251088133754,-0.16216666522317516,0.15877251088133754,true
shoegaze,35,-0.04361889041514729,-0.03505179499969239,0.07764333522098493,true
singer-songwriter,56,0.003313516432428636,0.025909304356297094,0.08520072062234009,true
soft rock,49,0.03804742615962008,0.048552119027528456,0.10850943716399214,true
soul,61,0.19873814342371132,0.15275321286755436,0.20301172748836646,true
soundtrack,44,-0.05357696505555694,-0.07716880871114731,0.09132900951102493,true
synthpop,41,-0.024691478247796793,-0.01203731624097814,0.07344450650553465,true
thrash metal,37,-0.020347794282666004,-0.021407798123490463,0.05498717746863931,true
alternative rock,37,-0.028669431380263666,-0.035172203719050665,0.06403263719856181,give
ambient,43,-0.19686196183089247,-0.21929691789772982,0.19686196183089247,give
black metal,36,-0.20341247695527218,-0.19478678385111584,0.2034124769552722,give
blues,61,0.01030437797609771,-0.01545139350255671,0.08025312238167474,give
bossa nova,54,0.07184827422090845,0.0471953387789312,0.14448731856844277,give
brazilian rock,34,0.03684301702600405,0.040729275738409246,0.10432983328735546,give
classic rock,61,0.0019599665337545276,-0.013268789689334043,0.09825329140164837,give
country,53,0.018353807936509977,-0.018384871951916303,0.11831394657486556,give
death metal,33,-0.1345768282033394,-0.13354702756284997,0.1345768282033394,give
disco,46,0.17566077941702057,0.13596898574092892,0.1872835883882193,give
doom metal,33,-0.06708742712401654,-0.07855532417557422,0.10925407915726046,give
dream pop,34,-0.15317074268618003,-0.14908557791201374,0.15317901676023035,give
easy listening,47,0.10054279720916175,-0.059772689968085296,0.24557624928288443,give
electronic,45,-0.06137331939682155,-0.06290246524993566,0.09760307417798395,give
experimental,52,-0.0794592101564737,-0.08234337488501581,0.10702564664323118,give
folk,57,-0.04592508085581621,-0.07215682589217187,0.1040709568838864,give
funk,51,0.07414612069684887,0.06978537578454544,0.10082086809363974,give
glam rock,39,0.049418745993564654,0.03893590246927043,0.1722154858846069,give
gothic rock,34,-0.008833463733997458,-0.009564310515978744,0.1625372269130937,give
grunge,32,0.0030389572215959574,-0.033799530934410335,0.09721591798787259,give
hard rock,51,0.04506792391898207,0.03202756299243806,0.0597109627465143,give
hardcore,39,0.1342244144622785,0.09388783720129203,0.15960407788686723,give
hardcore punk,32,-0.04306385790613614,-0.06863162482754917,0.09108256294085101,give
indie rock,33,-0.10129717034397802,-0.10207420564354816,0.10129717034397803,give
industrial,35,0.0038936935736088997,-0.011239349533476946,0.1018587998958364,give
jazz,61,-0.00784063983166845,-0.10492299877155017,0.17478057254236173,give
latin,40,0.3483802226204613,0.3838876861462207,0.3954270360079227,give
metal,48,0.016025655433935186,0.0021855883775763947,0.11394021509675677,give
mpb,53,0.08079275144642364,0.0752604848083531,0.09706172819351372,give
new wave,43,0.011857145580109068,0.01937476664602187,0.05927769766689219,give
pop,57,0.08021494562621569,0.09334202125873067,0.10774664810804604,give
pop rock,32,0.061858851397882345,0.05690979069965746,0.0811027621320651,give
post-hardcore,35,-0.045663420942612915,0.0030590648441113583,0.11792365486328382,give
post-punk,43,-0.07958172139609261,-0.08427486283449989,0.08661019259494718,give
power metal,34,-0.11750317918548706,-0.12575253995933183,0.124903413432993,give
progressive metal,32,-0.09988985050466417,-0.10015515318040326,0.10020113431636749,give
progressive rock,53,-0.07401555200070933,-0.07291646995912064,0.08356228678970329,give
psychedelic rock,48,-0.06964994803667002,-0.07746227331743556,0.09182224273602431,give
punk,47,-0.02595432838631756,-0.013214348794272635,0.0659932942645258,give
rap,32,0.14188042219399796,0.12631628713647364,0.14188042219399793,give
reggae,42,0.13409181808817627,0.11591261463857198,0.16220026719441755,give
rock,61,-0.044217884987432184,-0.03620530635409162,0.08776449866773485,give
samba,42,0.08023062989239223,0.07963357082055514,0.12102385541830382,give
shoegaze,35,-0.12445374595421578,-0.129699139382377,0.12445374595421578,give
singer-songwriter,56,0.011484846230184937,-0.013396669288243068,0.075682026971406,give
soft rock,49,0.04141209418188464,-0.01625076703078884,0.15571850629869652,give
soul,61,0.12183279424575603,0.08090995288381123,0.1312527126039222,give
soundtrack,44,-0.14947323249238648,-0.15150608356524695,0.16067880843153587,give
synthpop,41,0.01680220643376257,0.010870600734280362,0.11653908363667344,give
thrash metal,37,-0.10515426483530307,-0.10938886543525159,0.11473711109851824,give
alternative rock,37,-0.009592783153634335,0.014668747276357074,0.07657309476128034,noth
ambient,43,-0.23110020963459132,-0.2304452707864188,0.23110020963459132,noth
black metal,36,-0.12854724587585645,-0.13842471376033644,0.12943216136185873,noth
blues,61,-0.022595082933265898,-0.03331444808177344,0.06520184705120019,noth
bossa nova,54,0.14161211854493258,0.09438277780500262,0.18037328217386175,noth
brazilian rock,34,0.0816133156417112,0.0642839237164086,0.1537542779554883,noth
classic rock,61,-0.04286385105783812,-0.04172633543355301,0.08562416813128923,noth
country,53,0.028755324155358097,0.014627501724974398,0.09608151145074967,noth
death metal,33,0.030680674056887135,0.03240676632772848,0.06638289812787801,noth
disco,46,-0.08083897288022367,-0.11195263682314194,0.12133777561173319,noth
doom metal,33,-0.020742682145767456,-0.03902884824901308,0.07467513689741936,noth
dream pop,34,-0.06294413685288103,-0.06692826029718629,0.07861382835795876,noth
easy listening,47,0.010760048032300462,-0.006423398105394696,0.11690282470058164,noth
electronic,45,0.000409009543980032,-0.07769251931080219,0.17814004021014998,noth
experimental,52,-0.1291052434433978,-0.135677805000752,0.13220554948092464,noth
folk,57,0.00015132085694708405,-0.01164837004794174,0.08017752878987504,noth
funk,51,-0.05581408185512214,-0.07760949901229178,0.09130312865410813,noth
glam rock,39,0.17155598313268755,0.0685434562877376,0.2556159042023518,noth
gothic rock,34,0.06889757769736671,0.06632294944384999,0.11355017240296361,noth
grunge,32,0.04011559227667804,0.04118335808798426,0.06456299630295773,noth
hard rock,51,0.06033497053504458,0.05945021556678437,0.07011479067000574,noth
hardcore,39,0.13462882895628844,0.16091881706109962,0.179556037724458,noth
hardcore punk,32,-0.003392818798204546,0.017814292404466775,0.11587769679089689,noth
indie rock,33,0.007758459363261808,0.024051163636553758,0.03743168893581077,noth
industrial,35,0.008273961710466645,0.002682834351901078,0.0882104816412047,noth
jazz,61,-0.11668072970000844,-0.11355254191074807,0.12329883518982067,noth
latin,40,0.03796481641197959,0.07922755630630268,0.12956787476558376,noth
metal,48,0.02094472142153325,0.05872531231509298,0.10475147134652796,noth
mpb,53,0.08496328779681267,0.03933686311207266,0.11090512440460036,noth
new wave,43,-0.03612755654810718,-0.036519773488460916,0.06056309713964481,noth
pop,57,0.041892769334367246,0.039338891397176556,0.075183725073027,noth
pop rock,32,-0.02934600682982056,0.004148884056592928,0.09548130953169852,noth
post-hardcore,35,0.17746964587701694,0.02769963379334377,0.2510779593989689,noth
post-punk,43,0.09221169262454725,0.022762067799008696,0.11711060080513387,noth
power metal,34,-0.06702872576730047,-0.08626325987466354,0.09267984447765634,noth
progressive metal,32,0.0006377774042053694,-0.038442475440669796,0.10245413263995706,noth
progressive rock,53,-0.06798749036766316,-0.06879579577977518,0.09165159772414355,noth
psychedelic rock,48,-0.07194358153108475,-0.08309227131495271,0.11132655565994581,noth
punk,47,0.07130723150590046,0.07186300087647461,0.09341087510287518,noth
rap,32,-0.013026313305820474,-0.005400573919175858,0.035686971694129835,noth
reggae,42,-0.15125193682057642,-0.17483303493785438,0.15293978024408356,noth
rock,61,0.02972675234795364,0.03201824739253871,0.0816805523156538,noth
samba,42,-0.004690792458697501,-0.021955873603978333,0.12153932236330554,noth
shoegaze,35,-0.02339675334701554,-0.03312804663636858,0.06930447291920996,noth
singer-songwriter,56,-0.00037249532094938445,0.011745730543937363,0.05936746199167638,noth
soft rock,49,0.0493588135691901,0.020061231575679468,0.13203737474260302,noth
soul,61,0.02295981465475345,0.04847360620520077,0.08638191552152565,noth
soundtrack,44,-0.1449394491373239,-0.15538716791381466,0.14525081030448075,noth
synthpop,41,-0.07987124647607456,-0.035297144793829255,0.0907452053637169,noth
thrash metal,37,0.10000009917341471,0.054636283175552164,0.10983148269760024,noth
alternative rock,37,-0.018414990845403698,0.025104186240533892,0.08382997130720926,make
ambient,43,-0.3741544606623915,-0.3632411351825437,0.37415446066239155,make
black metal,36,-0.2803179156709008,-0.27804326779448085,0.28031791567090075,make
blues,61,0.00038435215912493835,-0.004422602559327144,0.10420696197189218,make
bossa nova,54,-0.04623535886661436,-0.06792440621567819,0.1267831424165008,make
brazilian rock,34,0.1238796088356968,0.15399716102904068,0.17898419361167087,make
classic rock,61,0.009865924952963801,0.007906328602093353,0.07586300796284681,make
country,53,0.1451050330085942,0.17114019683130038,0.1865392652031158,make
death metal,33,-0.22092593176439246,-0.19989231891074646,0.22092593176439246,make
disco,46,0.18162869049539565,0.14072081979095608,0.20423924036879665,make
doom metal,33,-0.23978261194251813,-0.24922235835130127,0.23978261194251813,make
dream pop,34,-0.06148978276764687,-0.07657096126607424,0.1002702833263294,make
easy listening,47,0.1216415968524272,0.0810514610153272,0.18749098661807062,make
electronic,45,-0.11056150990614066,-0.1400169223653179,0.17617112001082566,make
experimental,52,-0.09746149482418424,-0.13613259070213235,0.14316171504805117,make
folk,57,-0.05250792275105135,-0.0447491987924405,0.11482382271481814,make
funk,51,0.11801005674113968,0.11156062770659055,0.12051613134361691,make
glam rock,39,0.019696375266546686,0.023161167767956292,0.09618168393192618,make
gothic rock,34,-0.11004096102899229,-0.13233368271192558,0.15813962328321937,make
grunge,32,-0.04535512801511883,-0.035212889941194994,0.06832200474386776,make
hard rock,51,0.05060282069398168,0.04954164112719507,0.058513667006638084,make
hardcore,39,0.10075369597693354,0.08875628402817133,0.1199716633976404,make
hardcore punk,32,-0.007247406101179853,-0.019060377551829794,0.1700028384721567,make
indie rock,33,0.010860081385285453,0.002758680691683549,0.05016485543948296,make
industrial,35,0.0013430087341456502,-0.05777478204657402,0.10658648498039656,make
jazz,61,-0.12517124492329848,-0.1492317907956331,0.18137499778710817,make
latin,40,0.04611802778166961,0.010582323952021282,0.1185715091388146,make
metal,48,-0.05514536651456071,-0.07492901021619944,0.087669739443351,make
mpb,53,0.03019149266309689,0.03959570902326632,0.11599959646505914,make
new wave,43,-0.005742286995973142,-0.022583067453573667,0.10620383076013358,make
pop,57,0.1317523929009856,0.14601833902769348,0.14221355846743927,make
pop rock,32,0.18372746918151966,0.13747063961398825,0.18423495260833206,make
post-hardcore,35,-0.02835073449865821,-0.019281966063079307,0.2071983512997381,make
post-punk,43,-0.059275980672320205,-0.055146179669620404,0.10985497265215878,make
power metal,34,-0.12044821531063447,-0.13918209946910193,0.14649290941045234,make
progressive metal,32,-0.16982712931172184,-0.1626557489384,0.16982712931172184,make
progressive rock,53,-0.026129732183493633,-0.023473094630180113,0.0719619567134298,make
psychedelic rock,48,-0.08940117714306627,-0.0731909801073307,0.134327605683253,make
punk,47,-0.013669454710327492,0.013386683311993516,0.10927613453562396,make
rap,32,0.22747437983862145,0.20872388380336904,0.22747437983862145,make
reggae,42,-0.08484812777328923,-0.07706126701092209,0.11181099386682292,make
rock,61,0.01927355646002155,0.02432615702381908,0.08987553190171611,make
samba,42,0.08420475981661583,0.046943125102002,0.12471323270893005,make
shoegaze,35,-0.12076830375636634,-0.12314106607584234,0.1390758757172769,make
singer-songwriter,56,0.017171504322406907,0.01056794031829355,0.06167885908335521,make
soft rock,49,0.13486287872768407,0.13084610993898835,0.16146834436542962,make
soul,61,0.22908931055388193,0.2429169823946405,0.23878734889311012,make
soundtrack,44,-0.19296256593288116,-0.20463879806677454,0.1944879383227229,make
synthpop,41,0.005011783855823439,-0.01722288551829413,0.10687568090443188,make
thrash metal,37,-0.0540871730893179,-0.039338568959878445,0.07454894269913707,make
alternative rock,37,-0.04703680979910941,-0.018359690516019028,0.0875417634686567,end
ambient,43,-0.16150742080058755,-0.19420657402875818,0.17223891689659562,end
black metal,36,0.027944284243957507,0.023468619719989335,0.08420986047170156,end
blues,61,-0.0946086632992282,-0.09215331410415087,0.09707979448970898,end
bossa nova,54,0.20040856121621134,0.19856378631626875,0.23005786845475726,end
brazilian rock,34,0.27376479829307687,0.20699400030607878,0.28010361075352913,end
classic rock,61,-0.08445675901253119,-0.07793272826869281,0.09890239843834674,end
country,53,-0.007525613651557021,-0.044039804654056214,0.11125192889738032,end
death metal,33,0.26346081214805533,0.27838092975766043,0.26418602321475015,end
disco,46,-0.09097199862588971,-0.09204024122096748,0.10794990686427157,end
doom metal,33,0.1369777393277727,0.12863822659824542,0.13992720458364205,end
dream pop,34,-0.07577429438318993,-0.06771750482130683,0.09232389655157532,end
easy listening,47,0.13608713879760861,0.026216881360381424,0.17549518272170533,end
electronic,45,0.02184231662222802,-0.12774465336624585,0.2611330436409369,end
experimental,52,-0.11103187588267005,-0.11707865037349988,0.12946478066530148,end
folk,57,0.05218665335564312,-0.008501843300403952,0.11378884459548433,end
funk,51,-0.10206550617239762,-0.11082248309098901,0.1121193510888909,end
glam rock,39,-0.013120481266067517,-0.02807633422861815,0.10356467300901624,end
gothic rock,34,0.09440133778835066,0.1389182517441894,0.14279261207363436,end
grunge,32,0.05245497038012225,0.01633658459052296,0.12264781465991001,end
hard rock,51,0.014540304416652071,-0.013214278966497881,0.10090014116785552,end
hardcore,39,0.19131282731196597,0.20518406688449503,0.22809444486541836,end
hardcore punk,32,-0.024901338467828278,-0.08577968350343916,0.17411799696181884,end
indie rock,33,-0.048340822582062994,-0.027084820829295475,0.060813446886063015,end
industrial,35,0.0010180510822768876,-0.01117915695254149,0.07958890190465112,end
jazz,61,-0.039121311031795995,-0.08209215883084041,0.12131045356467605,end
latin,40,-0.032831885677727504,-0.030144932500051028,0.09051568269104764,end
metal,48,0.1727898292718917,0.17050838783637676,0.19667226405744928,end
mpb,53,0.25041974039066184,0.24045571072691807,0.25718891232721014,end
new wave,43,-0.06539513201011134,-0.05374144757356193,0.09392874085920697,end
pop,57,-0.0063376819230683565,-0.018111828913880326,0.041101549369292195,end
pop rock,32,0.10355443180654925,0.02246997103718041,0.15193954977564972,end
post-hardcore,35,0.21217948381383053,0.1311136391098352,0.27569185774619265,end
post-punk,43,0.011479963902632324,-0.010950826084782464,0.09826324310215961,end
power metal,34,0.2489509704406976,0.21576248869262438,0.25428417060952635,end
progressive metal,32,0.08270260437105145,0.0652256263889359,0.09922514342642244,end
progressive rock,53,0.047626328930649685,0.029196096145199274,0.09673580888675476,end
psychedelic rock,48,-0.10884805714348278,-0.11002782935693531,0.11208025781762603,end
punk,47,0.006524903011814136,-0.0013529926573185608,0.09439874592252129,end
rap,32,-0.06061408667059216,-0.06110482988566448,0.0772849061414718,end
reggae,42,-0.10888368890967064,-0.09569939413844614,0.10888368890967066,end
rock,61,0.020858288061143895,0.024432964179297228,0.0714134099301095,end
samba,42,0.12176271304601627,0.11045164505846101,0.1453801830557226,end
shoegaze,35,-0.08978682841075841,-0.08767746283094835,0.09179906143549274,end
singer-songwriter,56,-0.05665105359326417,-0.06894485301335632,0.08231898593107034,end
soft rock,49,0.009333381091457937,-0.029553940122711626,0.11108598760521558,end
soul,61,-0.03777227978125348,-0.05301797617006741,0.07972366372978042,end
soundtrack,44,-0.14348528188848678,-0.14858719185273758,0.1434852818884868,end
synthpop,41,0.07807903109317614,0.07092057615482199,0.1588651306566939,end
thrash metal,37,0.34346534617283225,0.3315264010878635,0.3434653461728323,end
alternative rock,37,-0.059440258691146386,-0.04613565429533523,0.059440258691146386,blood
ambient,43,-0.14394989198984323,-0.1418751575032153,0.14394989198984323,blood
black metal,36,0.561152446732685,0.5450008396276624,0.5611524467326849,blood
blues,61,-0.03801880483411917,-0.07246760630632135,0.10986404913750292,blood
bossa nova,54,-0.0126329589286586,-0.0781027499640272,0.14997670964651388,blood
brazilian rock,34,0.07536095925166625,0.04619813490850702,0.10470956664795736,blood
classic rock,61,-0.0796948583677952,-0.07467629217281331,0.08128176796706632,blood
country,53,-0.09210653803144309,-0.10083986500307603,0.09910475866463957,blood
death metal,33,1.0704879363558006,1.039915659016529,1.0704879363558009,blood
disco,46,-0.09907120766476342,-0.11759614265326787,0.11285806463334593,blood
doom metal,33,0.2671166123563524,0.19398803615593369,0.2671166123563525,blood
dream pop,34,-0.0698799986012287,-0.09973246257343588,0.1109426613579063,blood
